,subSiteID,Scale,dateR,rich,rich_sd,div,div_sd,abund,AbundUnitsOrig,study_sub_site,studyName,Reference,Source,Collector,Sys,Loc,studySub,protist,coral,plant,algae,fish,inverts,mobile.inverts,sessile.inverts,marine.mammals,phytoplankton,zooplankton,mesh.size,mesh.size.units,Descriptor.of.Taxa.Sampled,Vis,Trwl,Line,Drdg,Trp,PltSz,PltSzUnits,PltN,SiAreaCalc,SiLinearExtentUnits,site,Event,Event_type,Lat,Long,A_priori,Year_of_Event,study_site
2893,Robinson_BM_S,gamma,2007-06-01,13.40135642,,NA,,NA,NA,Robinson-Robinson-BM,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,BM,No,None,48.723,-123.249,No,NA,Robinson-BM
2894,Robinson_BM_S,gamma,2008-06-01,15.27491825,,NA,,NA,NA,Robinson-Robinson-BM,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,BM,No,None,48.723,-123.249,No,NA,Robinson-BM
2895,Robinson_BM_S,gamma,2009-06-01,14.26183844,,NA,,NA,NA,Robinson-Robinson-BM,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,BM,No,None,48.723,-123.249,No,NA,Robinson-BM
2896,Robinson_BM_S,gamma,2010-06-01,21.37035243,,NA,,NA,NA,Robinson-Robinson-BM,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,BM,No,None,48.723,-123.249,No,NA,Robinson-BM
2897,Robinson_BM_S,gamma,2011-06-01,20.43417706,,NA,,NA,NA,Robinson-Robinson-BM,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,BM,No,None,48.723,-123.249,No,NA,Robinson-BM
2898,Robinson_CA_S,gamma,2004-06-01,12.8313253,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2899,Robinson_CA_S,gamma,2005-06-01,13.85542169,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2900,Robinson_CA_S,gamma,2006-06-01,18.85542169,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2901,Robinson_CA_S,gamma,2007-06-01,14.87951807,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2902,Robinson_CA_S,gamma,2008-06-01,16.74698795,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2903,Robinson_CA_S,gamma,2009-06-01,12.8313253,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2904,Robinson_CA_S,gamma,2010-06-01,15.84337349,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2905,Robinson_CA_S,gamma,2011-06-01,9.819277108,,NA,,NA,NA,Robinson-Robinson-CA,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,CA,No,None,48.723,-123.249,No,NA,Robinson-CA
2906,Robinson_HI_S,gamma,2004-06-01,18.98744912,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2907,Robinson_HI_S,gamma,2005-06-01,21.22286296,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2908,Robinson_HI_S,gamma,2006-06-01,18.39043419,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2909,Robinson_HI_S,gamma,2007-06-01,23.53968792,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2910,Robinson_HI_S,gamma,2008-06-01,23.76526459,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2911,Robinson_HI_S,gamma,2009-06-01,18.0834464,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2912,Robinson_HI_S,gamma,2010-06-01,22.26594301,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2913,Robinson_HI_S,gamma,2011-06-01,21.44165536,,NA,,NA,NA,Robinson-Robinson-HI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,HI,No,None,48.899,-125.278,No,NA,Robinson-HI
2914,Robinson_RI_S,gamma,2004-06-01,20.09591195,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2915,Robinson_RI_S,gamma,2005-06-01,22.56289308,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2916,Robinson_RI_S,gamma,2006-06-01,25.77672956,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2917,Robinson_RI_S,gamma,2007-06-01,21.0754717,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2918,Robinson_RI_S,gamma,2008-06-01,19.10377358,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2919,Robinson_RI_S,gamma,2009-06-01,17.97955975,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2920,Robinson_RI_S,gamma,2010-06-01,20.4418239,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2921,Robinson_RI_S,gamma,2011-06-01,17.43396226,,NA,,NA,NA,Robinson-Robinson-RI,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,RI,No,None,52.393,-131.231,No,NA,Robinson-RI
2922,Robinson_T_S,gamma,2004-06-01,19.18465779,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2923,Robinson_T_S,gamma,2005-06-01,15.31120808,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2924,Robinson_T_S,gamma,2006-06-01,21.51240239,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2925,Robinson_T_S,gamma,2007-06-01,16.58589802,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2926,Robinson_T_S,gamma,2008-06-01,15.77400092,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2927,Robinson_T_S,gamma,2009-06-01,14.73702343,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2928,Robinson_T_S,gamma,2010-06-01,11.90629306,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2929,Robinson_T_S,gamma,2011-06-01,16.16559486,,NA,,NA,NA,Robinson-Robinson-T,Robinson,"Robinson, 2013",Figure 3,TI,seagrass,"Vancouver Island, British Columbia, Canada",Robinson,0,0,0,0,1,0,0,0,0,0,0,4,mm,fish,0,1,0,0,0,50,m2,3,150,km,T,No,None,48.899,-125.278,No,NA,Robinson-T
2930,SBCalg_ABUR_R,alpha,2001-08-01,11.5,2.121320344,1.971451739,,91.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2931,SBCalg_ABUR_R,alpha,2002-08-01,8,4.242640687,1.635116105,,44.375,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2932,SBCalg_ABUR_R,alpha,2003-08-01,5.5,0.707106781,1.273754189,,26.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2933,SBCalg_ABUR_R,alpha,2004-08-01,3.5,3.535533906,0.84137472,,16.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2934,SBCalg_ABUR_R,alpha,2005-08-01,11.5,3.535533906,1.823054743,,123.75,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2935,SBCalg_ABUR_R,alpha,2006-08-01,11,7.071067812,1.954467131,,81.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2936,SBCalg_ABUR_R,alpha,2007-08-01,11.5,0.707106781,1.776991918,,108.125,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2937,SBCalg_ABUR_R,alpha,2008-08-01,9,4.242640687,1.426068016,,86.875,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2938,SBCalg_ABUR_R,alpha,2009-08-01,6.5,6.363961031,1.26182515,,76.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2939,SBCalg_ABUR_R,alpha,2010-08-01,11.5,0.707106781,1.776521739,,86.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2940,SBCalg_ABUR_R,alpha,2011-08-01,9.5,0.707106781,1.714209156,,76.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2941,SBCalg_ABUR_R,alpha,2012-08-01,9,4.242640687,1.788388443,,69.375,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2942,SBCalg_ABUR_R,alpha,2013-08-01,6.5,3.535533906,1.284831774,,35,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2943,SBCalg_ABUR_R,alpha,2014-08-01,10.5,0.707106781,1.535630859,,82.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2944,SBCalg_ABUR_S,gamma,2001-08-01,17,,2.173682504,,182.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2945,SBCalg_ABUR_S,gamma,2002-08-01,15,,2.295532717,,88.75,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2946,SBCalg_ABUR_S,gamma,2003-08-01,9,,1.629918678,,52.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2947,SBCalg_ABUR_S,gamma,2004-08-01,7,,1.824496548,,32.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2948,SBCalg_ABUR_S,gamma,2005-08-01,15,,2.037128664,,247.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2949,SBCalg_ABUR_S,gamma,2006-08-01,17,,2.321660655,,162.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2950,SBCalg_ABUR_S,gamma,2007-08-01,17,,2.043242139,,216.25,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2951,SBCalg_ABUR_S,gamma,2008-08-01,16,,2.001543926,,173.75,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2952,SBCalg_ABUR_S,gamma,2009-08-01,11,,1.874142511,,152.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2953,SBCalg_ABUR_S,gamma,2010-08-01,15,,1.939780281,,172.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2954,SBCalg_ABUR_S,gamma,2011-08-01,15,,1.785919733,,152.5,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2955,SBCalg_ABUR_S,gamma,2012-08-01,15,,2.28888831,,138.75,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2956,SBCalg_ABUR_S,gamma,2013-08-01,12,,1.892363117,,70,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2957,SBCalg_ABUR_S,gamma,2014-08-01,17,,1.671421639,,165,PercentCover,SBC-SBCalg-ABUR,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,ABUR,No,None,34.400275,-119.7445915,No,NA,SBC-ABUR
2958,SBCalg_AHND_R,alpha,2001-08-01,13.5,0.707106781,2.248245603,,90,PercentCover,SBC-SBCalg-AHND,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,AHND,No,None,34.471817,-120.1426165,No,NA,SBC-AHND
2959,SBCalg_AHND_R,alpha,2002-08-01,6,2.828427125,1.497638583,,30.625,PercentCover,SBC-SBCalg-AHND,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,AHND,No,None,34.471817,-120.1426165,No,NA,SBC-AHND
2960,SBCalg_AHND_R,alpha,2003-08-01,5.5,3.535533906,1.256810962,,65.625,PercentCover,SBC-SBCalg-AHND,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,AHND,No,None,34.471817,-120.1426165,No,NA,SBC-AHND
2961,SBCalg_AHND_R,alpha,2004-08-01,6.5,0.707106781,1.645473445,,31.25,PercentCover,SBC-SBCalg-AHND,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,AHND,No,None,34.471817,-120.1426165,No,NA,SBC-AHND
2962,SBCalg_AHND_R,alpha,2005-08-01,5.5,3.535533906,1.276931846,,18.75,PercentCover,SBC-SBCalg-AHND,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCalg,0,0,0,1,0,0,0,0,0,0,0,NA,NA,algae,1,0,0,0,0,40,m,2--8,200,km,AHND,No,None,34.471817,-120.1426165,No,NA,SBC-AHND
