Study.ID,Reference,Site,Lat,Long,Shape,Source,Checked,Notes,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.61813389,-124.4952591,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58032349,-124.3799775,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58372106,-124.4117217,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58827332,-124.4618441,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.54948404,-124.390002,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.65252772,-124.5721135,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.61504995,-124.5737842,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58747501,-124.568772,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.54889006,-124.568772,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.52353899,-124.5704427,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58428178,-124.6088699,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58660067,-124.6489678,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.58559804,-124.6840535,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.61976853,-124.6823828,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.55472532,-124.6823828,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.55373219,-124.72081,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.5869238,-124.7625787,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.45099263,-124.6456263,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.48738698,-124.6506386,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.49076554,-124.6756998,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.48867948,-124.7174685,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.68934024,-124.7241515,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.68723992,-124.7609079,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",43.65435718,-124.8277378,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.4370939,-82.73795698,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.4711703,-78.45934662,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.44069039,-78.45934662,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.40460225,-80.5986518,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37412234,-80.5986518,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.43962001,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.40655195,-74.24778001,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37360268,-76.72382767,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.33941318,-76.43812987,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30634037,-76.43812987,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30512865,-74.24778001,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.33809217,-72.05743016,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.33577802,-69.86708031,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30380764,-69.86708031,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.47138607,-70.05754551,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.43941093,-69.96231291,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.40413326,-69.96231291,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.43599436,-67.77196306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.436997,-65.77207841,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.40602449,-63.67696116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.27095816,-74.34301262,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.26864401,-72.15266276,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23908756,-76.34289727,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23897826,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23887372,-72.05743016,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20700788,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17184425,-76.43812987,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17062778,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16942556,-72.15266276,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.1682186,-70.05754551,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.14086224,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13854335,-71.86696496,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13844831,-69.96231291,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37316076,-67.86719566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37084186,-65.5816132,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.33776905,-65.5816132,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37064704,-61.67707651,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37161641,-59.01056364,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.37262855,-57.2011442,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.36920723,-54.91556174,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.40248437,-59.01056364,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.43115698,-59.20102885,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30370785,-67.86719566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30238208,-63.39126335,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.27041169,-63.39126335,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23865989,-67.77196306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23524807,-65.6768458,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20447514,-67.58149785,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.27141909,-61.4866113,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.24054637,-61.3913787,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.2393299,-59.10579624,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23591333,-56.91544639,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.26898139,-56.82021379,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30315188,-56.72498119,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30525695,-54.72509654,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.3029523,-52.72521189,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.26766988,-52.62997929,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23790435,-52.62997929,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.26757009,-50.63009464,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.33701825,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20427082,-63.48649595,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20306385,-61.3913787,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20514991,-59.01056364,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17130729,-65.6768458,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16788597,-63.39126335,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13603437,-65.77207841,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13811093,-63.20079814,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13692772,-61.5818439,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10414477,-67.39103265,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10515691,-65.5816132,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.07142359,-74.43824522,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.07008832,-69.7718477,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17318427,-59.10579624,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17087963,-57.1059116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.17397308,-52.82044449,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20472699,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23769052,-48.34451218,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30482928,-46.15416233,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.30472474,-44.05904508,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23516254,-41.86869522,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.235058,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20749256,-39.67834537,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16792873,-42.15439303,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16934953,-48.53497739,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16924974,-46.53509274,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03734338,-76.34289727,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00316814,-76.34289727,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00416127,-74.15254741,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00625684,-71.96219756,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97548866,-73.96208221,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93723159,-80.53313177,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87229768,-82.72348162,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87107645,-80.34266656,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87098617,-78.53324712,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87198881,-76.53336247,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90605001,-74.24778001,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90262868,-71.96219756,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87176072,-71.96219756,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83989012,-73.96208221,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03581804,-67.86719566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.0038429,-67.77196306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.0379041,-65.4863806,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03670663,-63.58172855,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00594321,-65.6768458,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.004741,-63.67696116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.07075833,-61.10568089,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03989512,-61.2009135,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10704814,-59.29626145,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.07165643,-57.01067899,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10352228,-54.91556174,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10120813,-52.72521189,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13747893,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10430158,-48.43974478,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10199693,-46.43986014,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13726035,-46.15416233,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.06923299,-52.62997929,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.07024038,-50.72532724,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.06683331,-48.72544259,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.04155826,-50.34439683,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03923937,-48.05881437,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00839516,-48.53497739,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00277374,-46.34462753,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00376212,-44.05904508,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97310799,-48.34451218,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.938947,-48.63020999,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10287603,-41.96392783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.1016548,-39.58311277,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13472762,-39.58311277,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.26902416,-35.58334347,,,,,
