"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","n1","n2","sub1","sub2","I1","I2","ind1_error","ind1_error_type","ind2_error","ind2_error_type","P1","P2","SiSz","SiSz..units.","PltSz","PltSz..units.","T1","T1m","SppR","SppR1.Error","SppR1.Error.Type","Shan","Shan1.Error","Shan1.Error.Type","Even","Even1.Error","Even1.Error.Type","Event.type.2","Expected.Change.Direction","Event.Notes","SppR.SD","Shan.SD","Even.SD","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","date1","date2","row_number","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","len","temporal_std_r","Duration"
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"4",7.681818182,0.454545455,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787295822409513,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-04-01,2006-04-01,1249,-2,0.373966942487603,-2.13062893574414,1.04496497181918,-0.301584977612441,0.00868527797065879,-2.13062893574414,1.00184871065749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.413903292330482,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"3",8.045454545,0.636363636,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10221414964127,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-03-01,2006-03-01,1250,-3.409090909,3.38842975066116,-1.20651790522758,0.787973787969562,-0.551176919311492,0.145048956348187,-1.20651790522758,0.819540482435444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.322213610787153,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"3",6.363636364,1.272727273,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20442830101458,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-03-01,2006-03-01,1251,4.090909086,2.61983471143802,1.64655906425155,0.892596396005744,0.496436885821966,0.0491493383948185,1.64655906425155,0.864443485263499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.746278388460859,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"1",11.81818182,0.954545455,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65332122619395,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-01-01,2006-01-01,1252,1.90909091,3.16115702566116,0.699516571076275,0.707443619434192,0.149745386404171,0.0184639344163313,0.699516571076275,0.682543683082615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.629066837462681,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"1",13.18181818,1.545454545,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67680579272824,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-01-01,2006-01-01,1253,-3.454545453,3.48140495632231,-1.20616874782373,0.787903587352222,-0.303904907848775,0.0252967681903148,-1.20616874782373,0.768422799973471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.97290314293498,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"6",11.86363636,0.954545455,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65332122619395,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-06-01,2006-06-01,1254,2.27272728,1.37603305896694,1.26219752114985,0.799428548533069,0.175272505420289,0.00880005329497397,1.26219752114985,0.776733362696901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.640528046300309,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"6",16.5,1.545454545,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67680579272824,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-06-01,2006-06-01,1255,-2.09090909,7.14876032996694,-0.509464836385427,0.688296201626102,-0.135501060324479,0.0317008110318352,-0.509464836385427,0.659548245708826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1.80957148894047,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"8",18.90909091,1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-08-01,2006-08-01,1256,-7.77272727,1.46487603330579,-4.18376636920025,2.12532508600425,-0.529427049438083,0.0065452206944315,-4.18376636920025,2.21541569270769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2.41701563045727,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"8",16.18181818,2.227272727,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85774952547649,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-08-01,2006-08-01,1257,-1.72727273,6.58057851187603,-0.438655229200057,0.682701534175379,-0.11287934827396,0.0266977512068241,-0.438655229200057,0.655878677530401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1.72934301699121,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"9",14.77272727,1.818181818,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14918328617395,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-09-01,2006-09-01,1258,1.68181818,5.83677685913223,0.453510064425333,0.683805948211256,0.107819029404406,0.0244959342530243,0.453510064425332,0.653274976901474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1.37404550015982,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"9",14.45454545,1.545454545,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67680579272824,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-09-01,2006-09-01,1259,-4.36363636,7.9752066118843,-1.00663496720013,0.7511094964325,-0.359374000683522,0.066297186344047,-1.00663496720013,0.730225584890325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1.29381702821056,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"10",13.22727273,1.727272727,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99172412169205,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-10-01,2006-10-01,1260,-4.181818185,4.27479338666116,-1.31765591033239,0.811351424836157,-0.380018442703437,0.0328346610308625,-1.31765591033239,0.796432695948933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.984364354294074,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"10",11.5,2.318181818,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01520868995839,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-10-01,2006-10-01,1261,-1.727272727,8.5165289257438,-0.385588466252962,0.679056538775609,-0.162751460571951,0.0735391832973672,-0.385588466252962,0.649263441344508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,0.548838365513421,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"11",8.727272727,1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-11-01,2006-11-01,1262,1.409090913,1.34917355382645,0.790313747114386,0.718716318239832,0.149676399822332,0.0165277597105343,0.790313747114387,0.697889548758899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.15029545754671,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"11",8.363636364,0.772727273,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33840289723015,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-11-01,2006-11-01,1263,3.409090906,9.59710743843802,0.716907024513265,0.709496306816372,0.341892303815414,0.0734725733032376,0.716907024513265,0.708873048800369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.241985139090039,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"12",9.090909091,1.545454545,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67680579272824,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-12-01,2006-12-01,1264,-0.0454545460000002,3.6797520638843,-0.0154369848368907,0.666686525041738,-0.00501254188379559,0.0446824297105302,-0.0154369848368907,0.636640421403411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.0586057757512354,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2005,"12",3.590909091,0.772727273,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33840289723015,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-12-01,2006-12-01,1265,2.727272727,2.3347107437438,1.16280384873472,0.77934273255269,0.565026080609577,0.0898344493562614,1.16280384873472,0.769893309640002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-1.44541221152099,4
NA,415,"Masuda 2007","MH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All fish spp","rocky subtidal",35.48333333,135.3666667,"Japan",NA,NA,NA,NA,"Surveys were done every 2 weeks, so there are 2 points per month",1,0,0,0,0,"Fig 2","Wasaka Bay",3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"m^2",2006,"12",6.318181818,1.318181818,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28315788238951,NA,NA,NA,NA,NA,400,"m^2","Mixed inverts",2005-12-01,2006-12-01,1265,2.727272727,2.3347107437438,1.16280384873472,0.77934273255269,0.565026080609577,0.0898344493562614,1.16280384873472,0.769893309640002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,-0.757739598811367,4
NA,463,"Kraan et al 2007","MH",0,0,0,0,1,1,1,0,0,0,1,"mm","All types of macrozoobenthic animals","subtidal mudflat",53.5333,6.8833,"Wadden Sea",NA,NA,NA,NA,"Compares sites affected or not affected by cockle drilling.  I kept these sites separate. Data from figure is means with no error because it is a box plot",0,0,0,1,0,"Fig 3","Non-dredged",1984,2374,2,2,NA,NA,NA,NA,NA,NA,NA,NA,170,"km^2",0.018,"m^2",1998,"6",3.913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+08,"m^2",0.018,"m^2","Coral",1998-01-01,2000-01-01,1266,0.072463768,NA,NA,NA,0.0183491386403178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-0.339683110694112,4
NA,463,"Kraan et al 2007","MH",0,0,0,0,1,1,1,0,0,0,1,"mm","All types of macrozoobenthic animals","subtidal mudflat",53.5333,6.8833,"Wadden Sea",NA,NA,NA,NA,"Compares sites affected or not affected by cockle drilling.  I kept these sites separate. Data from figure is means with no error because it is a box plot",0,0,0,1,0,"Fig 3","Non-dredged",2374,2318,2,2,NA,NA,NA,NA,NA,NA,NA,NA,170,"km^2",0.018,"m^2",2000,"6",3.985507246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+08,"m^2",0.018,"m^2","Coral",2000-01-01,2001-01-01,1267,0.289855073,NA,NA,NA,0.0702042588050822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.17190682669066e-09,4
NA,463,"Kraan et al 2007","MH",0,0,0,0,1,1,1,0,0,0,1,"mm","All types of macrozoobenthic animals","subtidal mudflat",53.5333,6.8833,"Wadden Sea",NA,NA,NA,NA,"Compares sites affected or not affected by cockle drilling.  I kept these sites separate. Data from figure is means with no error because it is a box plot",0,0,0,1,0,"Fig 3","Non-dredged",2318,2565,2,2,NA,NA,NA,NA,NA,NA,NA,NA,170,"km^2",0.018,"m^2",2001,"6",4.275362319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+08,"m^2",0.018,"m^2","Coral",2001-01-01,2002-01-01,1268,-0.507246377,NA,NA,NA,-0.126293725369272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.35873244160454,4
NA,463,"Kraan et al 2007","MH",0,0,0,0,1,1,1,0,0,0,1,"mm","All types of macrozoobenthic animals","subtidal mudflat",53.5333,6.8833,"Wadden Sea",NA,NA,NA,NA,"Compares sites affected or not affected by cockle drilling.  I kept these sites separate. Data from figure is means with no error because it is a box plot",0,0,0,1,0,"Fig 3","Non-dredged",2318,2565,2,2,NA,NA,NA,NA,NA,NA,NA,NA,170,"km^2",0.018,"m^2",2002,"6",3.768115942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+08,"m^2",0.018,"m^2","Coral",2001-01-01,2002-01-01,1268,-0.507246377,NA,NA,NA,-0.126293725369272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.01904932973852,4
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site A",1,1,9,6,20,"62.5",NA,NA,NA,NA,NA,NA,0.5,"km",450,"cm^3",1988,"11",32,NA,NA,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",0.00045,"m^3","Coral",1988-11-01,1989-03-01,1269,13,NA,NA,NA,0.340926586970593,NA,NA,NA,-0.81,NA,NA,NA,-0.323586334345055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.594088525786005,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site A",1,1,6,8,62.5,"3.13",NA,NA,NA,NA,NA,NA,0.5,"km",300,"cm^3",1989,"3",45,NA,NA,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",3e-04,"m^3","Coral",1989-03-01,1989-10-01,1270,-36,NA,NA,NA,-1.6094379124341,NA,NA,NA,-0.0700000000000003,NA,NA,NA,-0.0335762955336044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.45221639636579,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site A",1,1,8,8,3.13,"7.5",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1989,"10",9,NA,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1989-10-01,1990-03-01,1271,8,NA,NA,NA,0.635988766719997,NA,NA,NA,0.3,NA,NA,NA,0.136575535005751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.924137706778229,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site A",1,1,8,10,7.5,"5.3",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1990,"3",17,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1990-03-01,1991-10-01,1272,-5,NA,NA,NA,-0.348306694268216,NA,NA,NA,-0.5,NA,NA,NA,-0.239229689065834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.39605901719067,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site A",1,1,8,10,7.5,"5.3",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1991,"10",12,NA,NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1990-03-01,1991-10-01,1272,-5,NA,NA,NA,-0.348306694268216,NA,NA,NA,-0.5,NA,NA,NA,-0.239229689065834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.726108198182895,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site B",1,1,9,8,13.22,"2.5",NA,NA,NA,NA,NA,NA,0.5,"km",450,"cm^3",1988,"11",24,NA,NA,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",0.00045,"m^3","Coral",1988-11-01,1989-10-01,1273,-18,NA,NA,NA,-1.38629436111989,NA,NA,NA,-1.42,NA,NA,NA,-0.750524293143248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.676470588235294,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site B",1,1,8,8,2.5,"12.25",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1989,"10",6,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1989-10-01,1990-03-01,1274,13,NA,NA,NA,1.15267950993839,NA,NA,NA,1.03,NA,NA,NA,0.593892222464604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.44117647058824,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site B",1,1,8,10,12.25,"12.5",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1990,"3",19,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1990-03-01,1991-10-01,1275,5,NA,NA,NA,0.233614851181505,NA,NA,NA,0.0600000000000001,NA,NA,NA,0.0257524961024148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.0882352941176471,3
NA,638,"Dittmann et al 1998","MH",0,0,0,0,1,1,1,0,0,0,62,"um","Platyhelminthes","subtidal mudflat",-18.38936111,146.1659056,"NE Queensland, Australia",NA,NA,NA,NA,"There is some other data reported but the one I have here from Table 3 is the only stuff that I am sure was from the same tidal creeks.",0,0,0,1,0,"Table 3","Hinchenbrook Channel Site B",1,1,8,10,12.25,"12.5",NA,NA,NA,NA,NA,NA,0.5,"km",400,"cm^3",1991,"10",24,NA,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"m",4e-04,"m^3","Coral",1990-03-01,1991-10-01,1275,5,NA,NA,NA,0.233614851181505,NA,NA,NA,0.0600000000000001,NA,NA,NA,0.0257524961024148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.676470588235294,3
NA,549,"Dreyer et al 2005","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"All inverts living on deep sea mussel mounds","deep sea",9.833333333,-104.2833333,"East Pacific Rise",NA,NA,NA,NA,"Shannon diversity reported is Hprime log e, Evenness is Pielou evenness",0,0,0,1,0,"Table 2","East Wall",1,1,6,5,15758,"11426",NA,NA,NA,NA,NA,NA,1256,"m^2",3186,"cm^2",1999,"11",40,NA,NA,1.59,0.17,"SE",0.57,0.17,"SE",NA,NA,NA,NA,0.17,0.17,NA,1256,"m^2",0.3186,"m^2","Coral",1999-11-01,2001-12-01,1276,-6,NA,NA,NA,-0.162518929497775,NA,NA,NA,-0.44,0.041,NA,NA,-0.323972073856982,0.0205808482038074,NA,NA,-0.17,0.0298,NA,NA,-0.354171813720614,0.0945754462911665,NA,NA,2,0.707106781186548,2
